,Crushing Blow,Kings,Purple,GE,3,1,A,,C, $0.26 ,, $-   ,,,0,Selected Hero gains access to any Site until Hero is discarded.,,,,,,,,
,Dart,Kings,Gray,EE,2,0,#,W,C, $0.25 ,, $-   ,,,0,Holder may discard Dart to decrease a Hero in play by 6/6 until end of turn.,,,,,,,,
,David,Kings,Red,GC,10,3,Y,W,R, $2.00 ,, $-   ,,,0,David may use and hold one weapon class enhancement from any good brigade except silver.,,,,,,,,
,David,Kings,Green,GC,10,3,Y,W,R, $2.00 ,, $-   ,,,0,David may use any enhancement bearing his name in the title or Scripture verse.,,,,,,,,
,David's Harp,Kings,,Artifact,,,Y,,C, $1.00 ,, $-   ,,,0,Following a rescue attempt holder may select one Hero that is about to be discarded and place Hero on top of owner?s draw pile. Prevent Evil Spirit,,,,,,,,
,David's Sling,Kings,Green,GE,3,1,F,W,C, $0.25 ,, $-   ,,,0,Hero has first strike ability and may use Five Smooth Stones,,,,,,,,
,David's Tent,Kings,Multi,Fortress,,,Y,,C, $1.00 ,, $-   ,,,0,"If your Hero defeats an Evil Character carrying a weapon class enhancement, take weapon and place it in this Site. During Site phase, holder may convert a weapon here to any good brigade and place on a warrior class Hero.  Special ability on converted weapon has no effect.",,,,,,,,
,David's Victory,Kings,Green,GE,4,2,D,,C, $0.25 ,, $-   ,,,0,Discard one giant or warrior class evil character in play.,,,,,,,,
,Destroying the Temple,Kings,Crimson,EE,5,1,D,,C, $0.25 ,, $-   ,,,0,"If used by a Babylonian, discard any Solomon?s Temple Fortress Site and any Artifact in it.",,,,,,,,
,Destruction of Babylon,Kings,White,GE,4,1,D,,C, $0.25 ,, $-   ,,,0,"Discard a single color Lost Soul Site, and all evil cards guarding it.  Lost Soul(s) remains in play.",,,,,,,,
,Devourer,Kings,Black,EE,2,3,N,,R, $1.00 ,, $-   ,,,0,Interrupt and discard all good enhancements now in battle.,,,,,,,,
,Displeased Philistines,Kings,Black,EE,0,4,Y,,C, $0.25 ,, $-   ,,,0,Opponent (s) may not draw any cards or search draw pile next turn.,,,,,,,,
,Disuading Speech,Kings,Pale Green,EE,0,2,Y,,C, $0.25 ,, $-   ,,,0,Holder may choose the Hero his opponent uses in battle.,,,,,,,,
,Eaten by Worms,Kings,Silver,GE,4,2,P,,C, $0.25 ,, $-   ,,,0,"Selected evil King decreases 0/4 per turn.  If character reaches */0 or less, discard character.",,,,,,,,
,Edge of the Sword,Kings,Green,GE,3,2,D,,C, $0.25 ,, $-   ,,,0,Discard a single color Lost Soul Site from one opponent?s territory. The Lost Soul(s) remains in play.,,,,,,,,
,Egyptian Archer,Kings,Yellow,EC,3,5,B,W,C, $1.00 ,, $-   ,,,0,May band to any Egyptian. May discard any Hero in a territory but then discard Egyptian Archer at end of battle.,,,,,,,,
,Ehud's Dagger,Kings,Blue,GE,2,2,N,,R, $1.00 ,, $-   ,,,0,Negate the last evil enhancement played in current battle.,,,,,,,,
,Eleazar,Kings,Green,GC,7,2,Y,W,C, $0.25 ,, $-   ,,,0,Weapon class enhancements used by Eleazar cannot be negated or discarded during battle.,,,,,,,,
,Eleazar's Sword,Kings,Green,GE,3,2,Im,W,C, $0.25 ,, $-   ,,,0,Holder?s Heroes are immune to male Philistines.,,,,,,,,
,Elhanan,Kings,White,GC,10,10,D,W,R, $2.00 ,, $-   ,,,0,Discard Goliath?s Brother (Lahmi).,,,,,,,,
,Elon,Kings,Gold,GC,5,3,R,,C, $0.25 ,, $-   ,,,0,"If opponent has 3 or more evil brigades in territory, return one of opponent?s Evil Characters to the bottom of opponent?s draw pile.",,,,,,,,
,Every Man's Sword,Kings,,Artifact,,,Y,,R, $3.00 ,, $-   ,,,0,No battle may begin as a battle challenge.,,,,,,,,
,Evil Spirit,Kings,Yellow,EE,,,C,,R, $1.00 ,, $-   ,,,0,Convert any O.T. human Hero to an Evil Character for remainder of battle.  Cannot be negated unless David?s Harp is activated.,,,,,,,,
,Faith of David,Kings,Green,GE,2,5,Im,,C, $0.25 ,, $-   ,,,0,All Heroes are immune to giants and warrior class evil characters this turn.  Holder may play next enhancement.,,,,,,,,
,Fallen Warrior,Kings,Black,EC,2,2,#,W,C, $0.25 ,, $-   ,,,0,Fallen Warrior gains the cumulative abilities (*/*) of each Hero he successfully blocks.,,,,,,,,
,Five Smooth Stones,Kings,Purple,GE,3,2,N,,R, $2.00 ,, $-   ,,,0,Negate the last evil enhancement played in current battle.,,,,,,,,
,Flaming Sword,Kings,Silver,GE,4,3,N,,C, $0.25 ,, $-   ,,,0,Negate one evil enhancement played in current battle.,,,,,,,,
,Fortify Site,Kings,Gray,EE,2,2,Pl,,C, $0.25 ,, $-   ,,,0,Take an Evil Character from your hand and place it face down on an occupied Site. A rescue attempt at that Site allows the character to band into battle.,,,,,,,,
,Fortify the Wall,Kings,Purple,GE,0,7,Se,,C, $0.25 ,, $-   ,,,0,Search your draw pile or discard pile for Wall of Protection or Jerusalem Tower and put either into your territory.  Fortress takes immediate effect.,,,,,,,,
,Gabriel,Kings,Silver,GC,10,10,Se,,C, $2.00 ,, $-   ,,,0,Holder may search any draw pile for one evil enhancement and discard it. Shuffle draw pile.,,,,,,,,
,Gathering of Angels,Kings,Silver,GE,,,S,,C, $0.25 ,, $-   ,,,0,Set Hero aside for 4 turns. Hero returns with ability to band to any Hero until discarded.,,,,,,,,
,Gibeonite Treaty,Kings,Brown,EE,,,C,,C, $0.25 ,, $-   ,,,0,"Holder?s human Evil Character may be converted to a Hero in brigade of choice, or may be placed in opponent?s Land of Bondage and treated as a Lost Soul.",,,,,,,,
,Glittering Spear,Kings,Pale Green,EE,3,2,#,W,C, $0.25 ,, $-   ,,,0,Worth 9/3 if used by a warrior class Assyrian.,,,,,,,,
,Glittering Sword,Kings,Purple,GE,3,2,D,,R, $2.00 ,, $-   ,,,0,Discard one Old Testament Evil Character in play or in a set aside area.,,,,,,,,
,Glory of the Lord,Kings,Instant,Lamb,,,Pr,,U, $8.00 ,, $-   ,,,0,Place in territory.  Holder?s Solomon?s Temple and the Artifact in it cannot be discarded or negated by an opponent.  Discard this card if Asherah Pole is in holder?s Solomon?s Temple.  ,,,,,,,,
,Goliath's Spear,Kings,Black,EE,3,2,#,W,C, $0.25 ,, $-   ,,,0,Worth 8/10 if used by a giant.  Goliath may retain as a weapon until discarded.,,,,,,,,
,Goods Recovered,Kings,Red,GE,5,2,R,,U, $3.00 ,, $-   ,,,0,Discard one Raiders? Camp and return all captured Heroes to owner?s territory. Return one of your good cards discarded from draw pile by opponent to draw pile. Shuffle draw pile.  Cannot be negated.,,,,,,,,
,Guards,Kings,Yellow,EE,,,Pl,,C, $0.25 ,, $-   ,,,0,Place on a Lost Soul Site. Each Evil Character gains 3/3 until end of turn when blocking a rescue at that Site.,,,,,,,,
,Hadad Arises,Kings,Yellow,EE,2,4,R,,C, $0.25 ,, $-   ,,,0,Return a good King in play to top of owner?s draw pile. Cannot be negated if holder has an Egypt Site in play.,,,,,,,,
,Hailstones,Kings,White,GE,4,1,P,,C, $0.25 ,, $-   ,,,0,"Selected warrior class Evil Character decreases 0/4 per turn.  If character reaches */0 or less, discard character.",,,,,,,,
,Helez,Kings,Blue,GC,5,2,B,W,C, $0.25 ,, $-   ,,,0,May band to a warrior class Hero with a reference from I Chronicles or II Samuel.,,,,,,,,
,Helmet of Brass,Kings,Blue,GE,0,5,Y,W,C, $0.25 ,, $-   ,,,0,"Hero may play the first enhancement after blocker is presented.  Any time during battle, holder may discard Helmet of Brass to return bearer being discarded to your territory.",,,,,,,,
,Helmet of Salvation,Kings,Multi,GE,3,4,N,,U, $5.00 ,, $-   ,,,0,Negate all evil search abilities,,,,,,,,
,Help from Heaven,Kings,Silver,GE,,,Se,,C, $0.25 ,, $-   ,,,0,Search your draw pile for any silver brigade enhancement and add it to your hand.  Shuffle draw pile.,,,,,,,,
,Hezekiah's Signet Ring,Kings,,Artifact,,,Y,,R, $5.00 ,, $-   ,,,0,No opponent may search any draw pile or discard pile.,,,,,,,,
,Hezekiah's Weakness,Kings,Pale Green,EE,2,3,D,,C, $0.25 ,, $-   ,,,0,Discard and negate one Artifact in Solomon?s Temple.,,,,,,,,
,House Arrest,Kings,Gold,GE,,,Y,,C, $0.25 ,, $-   ,,,0,Remove selected human Evil Character from the game after its next battle.,,,,,,,,
,Ira,Kings,Blue,GC,8,8,N,W,R, $3.00 ,, $-   ,,,0,Negate all special abilities on non-warrior class characters and non-weapon class enhancements.,,,,,,,,
,Ishbibenob,Kings,Crimson,EC,8,10,B,W,C, $0.75 ,, $-   ,,,0,May band to one warrior class Philistine Evil Character.,,,,,,,,
,Ishbibenob's Spear,Kings,Crimson,EE,3,2,#,W,C, $0.25 ,, $-   ,,,0,Worth 8/4 if used by a giant.,,,,,,,,
,Israel Pays Tribute,Kings,Gray,EE,0,4,N,,C, $0.25 ,, $-   ,,,0,Negate one enhancement in battle.  Opponent may draw a card.,,,,,,,,
,Israelite Archer,Kings,Gold,GC,2,5,B,W,R, $3.00 ,, $-   ,,,0,May band to any warrior class Hero. May discard any warrior class Evil Character in a territory but then discard Israelite Archer at end of battle.,,,,,,,,
,Ittai,Kings,White,GC,8,4,B,W,C, $0.25 ,, $-   ,,,0,May band to David.,,,,,,,,
,Jair,Kings,Blue,GC,6,4,Y,,C, $0.25 ,, $-   ,,,0,Holder may draw a card.,,,,,,,,
,Jashobeam,Kings,Red,GC,6,4,#,W,C, $0.25 ,, $-   ,,,0,All red brigade Heroes gain 1/1 while Jashobeam is in battle.,,,,,,,,
,Jashobeam's Spear,Kings,Red,GE,3,2,D,W,C, $0.25 ,, $-   ,,,0,"Following a successful rescue attempt, holder may discard a warrior class Evil Character in play.",,,,,,,,
,Jehu's Sword,Kings,Black,EE,3,2,Y,W,C, $0.25 ,, $-   ,,,0,Evil Character cannot be converted.,,,,,,,,
,Joshua Burns the City,Kings,Gold,GE,4,0,D,,C, $0.25 ,, $-   ,,,0,Discard a single color Lost Soul Site and all evil cards guarding it.  Lost Soul(s) remains in play.,,,,,,,,
,Josiah's Covenant,Kings,Purple,Covenant,3,4,Pr,,C, $0.25 ,, $-   ,,,0,Protect all Heroes in player?s territory from harm or negative effect.,,,,,,,,
,Kerith Ravine,Kings,Multi,Fortress,,,Pr,,C, $0.25 ,, $-   ,,,0,Set this Fortress aside.  Holder may put one O.T. human Hero in this Site to protect it from harm.  Set-aside enhancements work in this Fortress,,,,,,,,
,King Abijah,Kings,Crimson,EC,7,4,Y,W,R, $1.00 ,, $-   ,,,0,"Opponent must give holder an unoccupied single color Site, or discard a card from hand without using it.",,,,,,,,
,King Ahaz,Kings,Yellow,EC,7,7,Y,W,C, $0.25 ,, $-   ,,,0,"Artifacts Destroyed cannot be negated.  Until King Ahaz is discarded, he may use any evil set-aside enhancement.",,,,,,,,
,King Ahaziah,Kings,Brown,EC,6,6,B,W,C, $0.25 ,, $-   ,,,0,"May band to King Joram of Israel.  If King Ahaziah is discarded, search your draw pile for Athaliah and put her in play.",,,,,,,,
,King Amaziah,Kings,White,GC,8,9,Y,W,C, $0.25 ,, $-   ,,,0,May choose one evil King of Israel to block. Wall of Protection has no effect. Special ability may be used once per game.,,,,,,,,
,King Amon,Kings,Black,EC,3,4,Se,,C, $0.25 ,, $-   ,,,0,"If Manasseh is in your discard pile, search discard pile for one evil enhancement with an O.T. reference.",,,,,,,,
,King Asa,Kings,Green,GC,7,5,A,W,C, $0.23 ,, $-   ,,,0,Discard Queen Maachah. King Asa has access to any Site.,,,,,,,,
,King Azariah (Uzziah),Kings,Purple,GC,6,9,Y,W,C, $0.25 ,, $-   ,,,0,"Good enhancements with a reference from II Chronicles 26 cannot be negated. If Hero contracts Leprosy, immediately remove Hero from the game.",,,,,,,,
,King Basha,Kings,Yellow,EC,4,4,Y,W,C, $0.25 ,, $-   ,,,0,None That Breathed cannot be negated.,,,,,,,,
,King Ben-Hadad I,Kings,Gray,EC,7,7,Y,W,C, $0.25 ,, $-   ,,,0,"If block is successful, holder may look at opponent?s hand and place one card beneath opponent?s draw pile.",,,,,,,,
,King Elah,Kings,Yellow,EC,1,1,D,,C, $0.25 ,, $-   ,,,0,Discard King Elah after this battle if King Zimri is in play.,,,,,,,,
,King Hezekiah,Kings,Green,GC,9,11,B,W,C, $0.25 ,, $-   ,,,0,May band to Isaiah.  All Heroes in battle are immune to Philistines and Assyrians,,,,,,,,
,King Hoshea,Kings,Gray,EC,4,6,Y,W,C, $0.25 ,, $-   ,,,0,King Hoshea cannot be converted.,,,,,,,,
,King Jehoahaz,Kings,Black,EC,5,7,T,W,C, $0.25 ,, $-   ,,,0,Capture King Amaziah of Judah.  King Jehoahaz cannot be taken prisoner.,,,,,,,,
,King Jehoahaz,Kings,Black,EC,1,1,D,,C, $0.25 ,, $-   ,,,0,Discard Jehoahaz after this battle if Pharaoh Neco is in play.,,,,,,,,
,King Jehoash,Kings,Black,EC,8,7,F,W,C, $0.25 ,, $-   ,,,0,Character has first strike ability. This ability cannot be negated if holder has Samaria Site in play.,,,,,,,,
,King Jehoiakim,Kings,Yellow,EC,6,5,Y,W,C, $0.25 ,, $-   ,,,0,"Look at opponent?s hand.  If there is a white enhancement, or a card with a Jeremiah reference, select and remove one of these from the game.",,,,,,,,
,King Jehoiakin,Kings,Pale Green,EC,1,1,D,,C, $0.25 ,, $-   ,,,0,Discard King Jehoiakin after battle if a Babylonian is in play.,,,,,,,,
,King Jehoram,Kings,Brown,EC,5,9,B,W,C, $0.25 ,, $-   ,,,0,Cannot be taken prisoner.  May band to Athaliah.,,,,,,,,
,King Jehoshaphat,Kings,Red,GC,9,6,F,W,C, $0.25 ,, $-   ,,,0,Hero has first strike ability.  Valor of Warriors cannot be negated.,,,,,,,,
,King Jehu,Kings,Black,EC,*,6,D,W,C, $0.25 ,, $-   ,,,0,"Discard King Joram, King Ahaziah of Judah, Jezebel, or Prophets of Baal.  Strength (*/) is equal to the number of Evil Characters in play.",,,,,,,,
,King Jeroboam I,Kings,Brown,EC,7,7,Se,W,C, $0.50 ,, $-   ,,,0,Search your draw pile or discard pile for one evil set-aside enhancement and add it to your hand.,,,,,,,,
,King Jeroboam II,Kings,Black,EC,4,5,Y,W,C, $0.25 ,, $-   ,,,0,Take a Damascus Site from an opponent and place in your territory.,,,,,,,,
,King Joash,Kings,Blue,GC,7,8,Im,W,C, $0.25 ,, $-   ,,,0,King Joash is immune to brown brigade female characters.  Hero has access to any O.T. Site.,,,,,,,,
,King Joram,Kings,Brown,EC,5,5,Y,W,C, $0.75 ,, $-   ,,,0,"If holder has a Samaria Site in play, draw a card.",,,,,,,,
,King Josiah,Kings,Purple,GC,9,9,Se,W,C, $0.25 ,, $-   ,,,0,Discard Chariots of the Sun.  Search your draw pile for Solomon?s Temple and place in your territory. Cannot be negated.,,,,,,,,
,King Jotham,Kings,Purple,GC,6,7,Y,W,C, $0.25 ,, $-   ,,,0,Enhancements played on King Jotham cannot be negated when played against warrior class Evil Characters.,,,,,,,,
,King Menahem,Kings,Gray,EC,7,5,D,W,C, $0.25 ,, $-   ,,,0,"When using King Menahem to block, discard a card at random from opponent?s hand.",,,,,,,,
,King Nadab,Kings,Brown,EC,3,5,Se,W,C, $0.25 ,, $-   ,,,0,"If King Jeroboam I is in your discard pile, search discard pile for one evil enhancement with an O.T. reference and put in hand.",,,,,,,,
,King Omri,Kings,Brown,EC,6,7,Se,W,C, $0.25 ,, $-   ,,,0,Search your draw pile for one Samaria Site and put in play.  Land Purchase cannot be negated.,,,,,,,,
,King Pekah,Kings,Crimson,EC,8,5,Se,W,C, $0.25 ,, $-   ,,,0,Discard King Pekahiah.  Search your draw pile for one crimson brigade weapon class enhancement and place on King Pekah. Character has first strike ability.,,,,,,,,
,King Pekahiah,Kings,Gray,EC,1,1,D,W,C, $0.25 ,, $-   ,,,0,Discard King Pekahiah after battle if King Pekah is in play.,,,,,,,,
,King Rehoboam,Kings,Crimson,EC,7,6,SB,W,C, $0.25 ,, $-   ,,,0,Select any two Heroes in territory to fight each other.  Losers are placed beneath owner?s draw pile(s).,,,,,,,,
,King Rezin,Kings,Gray,EC,7,8,B,W,C, $0.25 ,, $-   ,,,0,May band to King Pekah. Banding and capture abilities on evil cards cannot be negated if holder has a Damascus Site in play.,,,,,,,,
,King Saul,Kings,Purple,GC,10,10,,W,R, $2.00 ,, $-   ,,,0,,,,,,,,,
,King Saul,Kings,Brown,EC,8,4,B,W,C, $0.25 ,, $-   ,,,0,"May band to Abner, Michal or Doeg.",,,,,,,,
,King Saul's Doubt,Kings,Brown,EE,0,4,R,,C, $0.25 ,, $-   ,,,0,Return one good King in battle or set-aside area to owner?s territory.,,,,,,,,
,King Saul's Jealousy,Kings,Brown,EE,4,2,R,,C, $0.25 ,, $-   ,,,0,"Return a male human Hero in battle to owner?s territory.  If used against David, this cannot be negated.",,,,,,,,
,King Sennacherib,Kings,Pale Green,EC,9,7,F,W,C, $0.25 ,, $-   ,,,0,Character has first strike ability.  This ability cannot be negated unless Angel at Jerusalem is in play.,,,,,,,,
,King Shallum,Kings,Crimson,EC,1,1,D,W,C, $0.25 ,, $-   ,,,0,Discard King Zechariah.  Discard King Shallum after battle if King Menahem is in play.,,,,,,,,
,King Shalmaneser V,Kings,Pale Green,EC,9,9,D,W,C, $0.50 ,, $-   ,,,0,Discard a Samaria Site. Capture King Hoshea.,,,,,,,,
,King Shishak,Kings,Yellow,EC,8,7,Ig,W,C, $0.25 ,, $-   ,,,0,"Jerusalem Tower has no effect this turn.  If block is successful, discard the top card from any draw pile.",,,,,,,,
,King So,Kings,Yellow,EC,9,7,F,,C, $0.25 ,, $-   ,,,0,Egyptian Evil Characters have first strike ability. This ability cannot be negated if holder has Egypt Site in play.,,,,,,,,
,King Tiglath-Pileser III,Kings,Pale Green,EC,10,11,T,W,C, $1.00 ,, $-   ,,,0,"If block is successful, holder may capture an O.T. human Hero in a territory.",,,,,,,,
,King Zechariah,Kings,Black,EC,9,8,Y,W,C, $0.25 ,, $-   ,,,0,King Zechariah cannot be converted.,,,,,,,,
,King Zedekiah,Kings,Brown,EC,1,1,Y,W,C, $1.00 ,, $-   ,,,0,Dungeon of Malchiah cannot be negated.  Discard Zedekiah after battle if a Babylonian character is in play. ,,,,,,,,
,King Zimri,Kings,Crimson,EC,4,3,D,W,C, $1.00 ,, $-   ,,,0,Discard King Elah.  Holder may discard a crimson enhancement from hand to discard all cards in battle.  Discard King Zimri after one block.,,,,,,,,
,Lahmi,Kings,Yellow,EC,10,10,B,W,C, $0.75 ,, $-   ,,,0,May band to one warrior class Philistine Evil Character.,,,,,,,,
,Lahmi's Spear,Kings,Yellow,EE,3,2,#,W,C, $0.25 ,, $-   ,,,0,Worth 6/8 if used by a giant.,,,,,,,,
,Land Purchase,Kings,Brown,EE,,,Se,,C, $0.25 ,, $-   ,,,0,Search your draw pile for one single color Lost Soul Site. Place Site in play. A Lost Soul may be added to the Site immediately.,,,,,,,,
,Lost Soul (Ez 31:14),Kings,,Lost Soul,,,Y,,C, $2.00 ,, $-   ,,,0,"When this Lost Soul is rescued, all other Lost Soul cards not held in Sites are shuffled into each player's own draw pile.",,,,,,,,
,Lost Soul (II Chr 15:4),Kings,,Lost Soul,,,Pr,,R, $10.00 ,, $-   ,,,0,Must be rescued by a Hero with toughness of */4 or greater.,,,,,,,,
,Lost Soul (II Chr 28:13),Kings,,Lost Soul,,,Y,,R, $10.00 ,, $-   ,,,0,"When drawn, place this Lost Soul in one opponent?s Land of Bondage.  Does not count toward Lost Soul deck building requirements.",,,,,,,,
,Lost Soul (Ps 1:4),Kings,,Lost Soul,,,Y,,C, $0.25 ,, $-   ,,,0,This Lost Soul may be held captive in a Site currently occupied by another Lost Soul,,,,,,,,
,Mace,Kings,Yellow,EE,3,2,D,W,C, $0.25 ,, $-   ,,,0,Discard one weapon-class enhancement on a Hero in battle.  This ability cannot be negated.,,,,,,,,
,Maharai,Kings,White,GC,6,2,B,W,C, $0.25 ,, $-   ,,,0,May band with any warrior class Hero with a reference from I Chronicles or II Samuel.,,,,,,,,
,Michael,Kings,Silver,GC,12,8,Y,W,U, $15.00 ,, $-   ,,,0,Enhancements played with Michael cannot be negated.,,,,,,,,
,Might of Angels,Kings,Silver,GE,,,D,,R, $2.00 ,, $-   ,,,0,Discard all N.T. Evil Characters in play.,,,,,,,,
,Military Escort,Kings,Blue,GE,0,5,R,,C, $0.25 ,, $-   ,,,0,All captured Heroes in play return to their owner?s territory.,,,,,,,,
,Momentum Change,Kings,Gray,EE,,,Y,,C, $0.25 ,, $-   ,,,0,Return all Evil Enhancements except this one to holder?s hand if Evil Character loses in battle.,,,,,,,,
,Moral Decline,Kings,Yellow,EE,0,2,Y,,C, $0.25 ,, $-   ,,,0,Character may use evil enhancements from any evil brigade this turn.,,,,,,,,
,Mustering for War,Kings,Red,GE,,,S,,R, $2.00 ,, $-   ,,,0,"Set Hero aside for 2 turns.  On return, holder may draw 3 cards.",,,,,,,,
,Nebuzaradan,Kings,Crimson,EC,9,10,Y,W,C, $0.25 ,, $-   ,,,0,Evil enhancements with a reference from II Kings cannot be negated if holder has a Babylon Site in play.,,,,,,,,
,None that Breathed,Kings,Yellow,EE,4,0,D,,C, $0.25 ,, $-   ,,,0,Discard one King from each opponent?s territory or set-aside area.,,,,,,,,
,Paying Tribute,Kings,Blue,GE,,,R,,C, $0.25 ,, $-   ,,,0,Selected human Evil Character withdraws from battle.  Owner of that Evil Character may draw a card.,,,,,,,,
,Pekah's Blade,Kings,Crimson,EE,3,2,Y,W,C, $0.25 ,, $-   ,,,0,Evil Character cannot be converted this turn.,,,,,,,,
,Pharaoh Neco,Kings,Yellow,EC,7,8,D,,C, $0.25 ,, $-   ,,,0,Discard King Josiah.  Capture King Jehoahaz,,,,,,,,
,Plunderers,Kings,Pale Green,EE,0,2,D,,C, $0.25 ,, $-   ,,,0,Discard the top card from opponent?s draw pile and draw the top card from your draw pile.  Cannot be negated if holder has Assyria Site in play.,,,,,,,,
,Poisoned Minds,Kings,Gray,EE,0,4,N,,C, $0.25 ,, $-   ,,,0,Conversion of Evil Characters is negated this battle.,,,,,,,,
,Political Bribes,Kings,Crimson,EE,0,5,Y,,R, $0.25 ,, $-   ,,,0,Each opponent must either skip next draw phase or make no rescue attempt that turn.,,,,,,,,
,Political Savvy,Kings,Black,EE,,,R,,C, $0.25 ,, $-   ,,,0,Interrupt the battle and return a human Evil Character to owner?s hand.,,,,,,,,
